4-30-2018-9:17:19162,t60,0,10
254462,501,8,0F950ED00229022B
254559,123,2,ABCD
254574,501,8,0F8F0ED00232022A
254686,600,1,01
254702,501,8,0F920ED00230022C
254765,123,2,ABCD
254813,501,8,0F950ED0022B022A
254942,501,8,0F960ECE022C022C
254958,123,2,ABCD
255054,501,8,0F9A0ED00231022E
255166,123,2,ABCD
255181,501,8,0F930ED002320228
255293,501,8,0F9C0ED0022E022D
255357,123,2,ABCD
255422,501,8,0F980ED4022F022C
255533,501,8,0F980ED0022F0230
255565,123,2,ABCD
255661,501,8,0F950ED0022C0226
255677,600,1,01
255757,123,2,ABCD
255773,501,8,0F980ED0022B022B
255900,501,8,0F950ED00229022C
255965,123,2,ABCD
256012,501,8,0F950ED0022B0231
256140,501,8,0F980ED00229022E
256156,123,2,ABCD
256172,600,1,01
256252,501,8,0F950ED0022F0225
256364,123,2,ABCD
256379,501,8,0F950ED0022D022A
256491,501,8,0FA00ED0022C0230
256555,123,2,ABCD
256620,501,8,0F9A0ED00231022B
256683,600,1,01
256731,501,8,0F9F0ED0022E022D
256763,123,2,ABCD
256859,501,8,0F950ED002270227
256955,123,2,ABCD
256971,501,8,0F980ED00233022C
257099,501,8,0F980ED002280232
257163,123,2,ABCD
257179,600,1,01
257210,501,8,0F950ED0022D022D
257339,501,8,0F950ED00230022B
257354,123,2,ABCD
257450,501,8,0F980ED0022D022A
257562,123,2,ABCD
257578,501,8,0F9A0ED40223022C
257674,600,1,01
257691,501,8,0F960ED00228022C
257753,123,2,ABCD
257818,501,8,0F980ED0022A0226
257930,501,8,0F950ED001F901E1
257946,123,2,ABCD
258057,501,8,0F980ED0022B022A
258153,123,2,ABCD
258169,501,8,0F990ED0022B022E
258186,600,1,01
258298,501,8,0F9C0ED002300228
258346,123,2,ABCD
258409,501,8,0F9F0ED00234022B
258537,501,8,0F990ED00229022D
258553,123,2,ABCD
258649,501,8,0FA00ED00226022B
258681,600,1,01
258745,123,2,ABCD
258777,501,8,0F990ED0022C022A
258889,501,8,0F950ED0022A022B
258953,123,2,ABCD
259017,501,8,0F950ED0022F0226
259128,501,8,0F980ED00230022C
259145,123,2,ABCD
259176,600,1,01
259257,501,8,0F940ED0022C022E
259352,123,2,ABCD
259369,501,8,0F950ED00230022E
259496,501,8,0F930ED00229022C
259544,123,2,ABCD
259608,501,8,0F950ED00231022B
259672,600,1,01
259735,501,8,0F980ED0022A022B
259752,123,2,ABCD
259847,501,8,0F910ED00231022E
259943,123,2,ABCD
259976,501,8,0F980ED00234022E
260087,501,8,0F9B0ED00227022A
260151,123,2,ABCD
260183,600,1,01
260215,501,8,0F940ED002300228
260326,501,8,0F960ED0022D0226
260342,123,2,ABCD
260455,501,8,0F980ED0022D0225
260550,123,2,ABCD
260567,501,8,0F940ED0022D0230
260679,600,1,01
260694,501,8,0F990ED001F201DE
260742,123,2,ABCD
260806,501,8,0F940ED002360228
260933,501,8,0FA10ED00234022E
260950,123,2,ABCD
261046,501,8,0F930ED002300226
261141,123,2,ABCD
261174,501,8,0F9B0ED00236022A
261285,501,8,0F940ED0022F022E
261349,123,2,ABCD
261413,501,8,0F950ED0022E022E
261526,501,8,0F980ED00230022E
261541,123,2,ABCD
261653,501,8,0F980ED0022F0228
261669,600,1,01
261749,123,2,ABCD
261765,501,8,0F940ED002210220
261892,501,8,0F930ED0022D0236
261940,123,2,ABCD
262004,501,8,0F920ED0022D0228
262133,501,8,0F980ED00231022B
262148,123,2,ABCD
262181,600,1,01
262245,501,8,0F940ED0022F022B
262341,123,2,ABCD
262372,501,8,0F980ED00231022B
262484,501,8,0F950ED0022C022C
262548,123,2,ABCD
262612,501,8,0F980ED0022C022B
262676,600,1,01
262724,501,8,0F940ED0022A0228
262740,123,2,ABCD
262852,501,8,0F930ED002320230
262948,123,2,ABCD
262964,501,8,0F980ED0022D022B
263092,501,8,0F940ED0022D022C
263139,123,2,ABCD
263172,600,1,01
263204,501,8,0F980ED0022C022D
263331,501,8,0F980ED0022F022A
263347,123,2,ABCD
263443,501,8,0FA10ED0022B0226
263539,123,2,ABCD
263571,501,8,0F940ED0020D01F7
263683,600,1,01
263747,123,2,ABCD
263811,501,8,0F980ED0022C0229
263923,501,8,0F980ED0022A022C
263938,123,2,ABCD
264050,501,8,0FA10ED0022B022D
264146,123,2,ABCD
264162,501,8,0F990ED4022B0226
264179,600,1,01
264290,501,8,0F950ED00227021E
264339,123,2,ABCD
264402,501,8,0F980ED0022A022C
264530,501,8,0F9B0ED0022A0229
264545,123,2,ABCD
264641,501,8,0F980ED00231022B
264674,600,1,01
264737,123,2,ABCD
264770,501,8,0F910ED0022F022B
264882,501,8,0F950ED00232022D
264945,123,2,ABCD
265009,501,8,0F980ED0022E0230
265121,501,8,0F940ED002260228
265138,123,2,ABCD
265169,600,1,01
265248,501,8,0F960ED0022A0230
265345,123,2,ABCD
265361,501,8,0F950ED0022D022A
265489,501,8,0F980ED002330229
265537,123,2,ABCD
265600,501,8,0F980ED002310230
265681,600,1,01
265728,501,8,0F9F0ED00232022A
265745,123,2,ABCD
265841,501,8,0F980ED0022F0228
265936,123,2,ABCD
265968,501,8,0F990ECC0224022A
266080,501,8,0F950ED0022D022B
266144,123,2,ABCD
266176,600,1,01
266207,501,8,0F930ED0022A022A
266319,501,8,0F950ED002290229
266336,123,2,ABCD
266447,501,8,0F950ED00229022D
266544,123,2,ABCD
266559,501,8,0F940ED00231022E
266671,600,1,01
266687,501,8,0F9A0ED002230224
266735,123,2,ABCD
266799,501,8,0F980ED0022D022D
266927,501,8,0F9A0ED0022A022A
266943,123,2,ABCD
267039,501,8,0F980ED00230022E
267135,123,2,ABCD
267167,501,8,0F980ED0022E022D
267278,501,8,0F980ED0022D0231
267342,123,2,ABCD
267407,501,8,0F9A0ED00225022A
267519,501,8,0F980ED002330228
267534,123,2,ABCD
267646,501,8,0F930ED0022C022B
267677,600,1,01
267742,123,2,ABCD
267758,501,8,0F940ECE022C022B
267885,501,8,0F940ED0022D0227
267933,123,2,ABCD
267997,501,8,0F930ED0022F022A
268126,501,8,0F990ED0022B022A
268143,123,2,ABCD
268174,600,1,01
268238,501,8,0F980ED002240231
268334,123,2,ABCD
268365,501,8,0F920ED4022D022A
268477,501,8,0F980ED0022B0228
268542,123,2,ABCD
268590,501,8,0F950ED002280226
268669,600,1,01
268717,501,8,0F9A0ED0022B022C
268733,123,2,ABCD
268829,501,8,0F980ED00231022A
268941,123,2,ABCD
268956,501,8,0F980ED00225022A
269068,501,8,0F990ED0022E022C
269133,123,2,ABCD
269180,600,1,01
269197,501,8,0F920ED0022A022C
269324,501,8,0F950ED4022E0230
269340,123,2,ABCD
269436,501,8,0F980ED002300228
269532,123,2,ABCD
269548,501,8,0F990ED002300232
269676,600,1,01
269740,123,2,ABCD
269788,501,8,0F950ED0022B0227
269916,501,8,0F9A0ED0020C01EE
269931,123,2,ABCD
270027,501,8,0F950ED0022F0225
270139,123,2,ABCD
270156,501,8,0FA00ED002290227
270172,600,1,01
270268,501,8,0F950ED00233022B
270331,123,2,ABCD
270395,501,8,0FA00ED4022D022B
270507,501,8,0F940ED0022B022B
270538,123,2,ABCD
270634,501,8,0F980ED0022C0228
270667,600,1,01
270730,123,2,ABCD
270746,501,8,0F9C0ED002250229
270874,501,8,0F980ED002290228
270938,123,2,ABCD
270986,501,8,0F990ED0022A022A
271114,501,8,0F940ED00236022A
271129,123,2,ABCD
271178,600,1,01
271225,501,8,0F9A0ED0022E022A
271337,123,2,ABCD
271354,501,8,0F980ED0022E022D
271466,501,8,0F940ED0022E0226
271530,123,2,ABCD
271593,501,8,0F9D0ED0022C022D
271674,600,1,01
271705,501,8,0F990ED00230022E
271737,123,2,ABCD
271833,501,8,0F960ED0022B022B
271928,123,2,ABCD
271945,501,8,0F980ED002300228
272073,501,8,0F9A0ED4022A0228
272136,123,2,ABCD
272169,600,1,01
272184,501,8,0F960ED0022B0229
272313,501,8,0FA00ED0022C0224
272329,123,2,ABCD
272425,501,8,0F9B0ED0022D022B
272535,123,2,ABCD
272552,501,8,0F980ED0022F022F
272664,501,8,0F980ED0022E022C
272728,123,2,ABCD
272791,501,8,0F980ED002240222
272904,501,8,0F940ED402310229
272936,123,2,ABCD
273032,501,8,0F960ED0022F0232
273128,123,2,ABCD
273144,501,8,0F9A0ECC021C021B
273175,600,1,01
273271,501,8,0FA20ED0022E022E
273335,123,2,ABCD
273383,501,8,0F940ED0022B022A
273511,501,8,0F9B0ED0022E0230
273527,123,2,ABCD
273623,501,8,0F980ED00232022E
273671,600,1,01
273735,123,2,ABCD
273751,501,8,0F980ED002260225
273862,501,8,0F950ED0022E022C
273926,123,2,ABCD
273991,501,8,0F9B0ED402250228
274103,501,8,0F980ED0022E0225
274134,123,2,ABCD
274166,600,1,01
274230,501,8,0F940ED00229022B
274326,123,2,ABCD
274342,501,8,0F9F0ED002290228
274469,501,8,0F980ED0022E0230
274533,123,2,ABCD
274581,501,8,0FA20ED0022A0230
274677,600,1,01
274710,501,8,0F930ED0022C0228
274725,123,2,ABCD
274821,501,8,0F940ED4022D022E
274933,123,2,ABCD
274949,501,8,0F930ED0022E022D
275061,501,8,0F990ED0022D022C
275125,123,2,ABCD
275172,600,1,01
275189,501,8,0F980ED0022F022C
275301,501,8,0F940ED0022A0228
275317,123,2,ABCD
275428,501,8,0F9C0ED00230022D
275525,123,2,ABCD
275540,501,8,0F980ED00227022A
275669,501,8,0F940ED0022B0228
275716,123,2,ABCD
275780,501,8,0F980ECC022C0228
275908,501,8,0F940ED40229022A
275924,123,2,ABCD
276020,501,8,0F9A0ED0022E0230
276116,123,2,ABCD
276147,501,8,0F960ED002270223
276164,600,1,01
276261,501,8,0F950ED4020701E4
276324,123,2,ABCD
276388,501,8,0F950ED00230022A
276499,501,8,0F960ED20231022C
276515,123,2,ABCD
276627,501,8,0FA00ED00231022B
276675,600,1,01
276723,123,2,ABCD
276740,501,8,0F920ED402300232
276867,501,8,0F9B0ED0022F022A
276915,123,2,ABCD
276979,501,8,0F9B0ED002270220
277106,501,8,0F990ED0022B0226
277123,123,2,ABCD
277171,600,1,01
277218,501,8,0F980ED00231022E
277314,123,2,ABCD
277347,501,8,0F950ED00232022F
277458,501,8,0F990ED0022E022A
277522,123,2,ABCD
277586,501,8,0F960ED00230022C
277666,600,1,01
277698,501,8,0F930ED00231022B
277713,123,2,ABCD
277826,501,8,0F980ED0022C0222
277921,123,2,ABCD
277938,501,8,0F950ED0022F0228
278065,501,8,0F9A0ED0022F0228
278113,123,2,ABCD
278177,600,1,01
278306,501,8,0F9E0ED402290226
278321,123,2,ABCD
278416,501,8,0F940ED0022D0229
278513,123,2,ABCD
278545,501,8,0F940ED0022A0228
278657,501,8,0F9A0ED0022D0225
278672,600,1,01
278720,123,2,ABCD
278784,501,8,0F9C0ECD0231022D
278897,501,8,0F920ED40234022A
278913,123,2,ABCD
279024,501,8,0F910ED0022E022C
279119,123,2,ABCD
279136,501,8,0F960ED0022A022E
279167,600,1,01
279264,501,8,0F950ED002300232
279312,123,2,ABCD
279375,501,8,0F960ED0022E0228
279504,501,8,0F940ED002290230
279519,123,2,ABCD
279616,501,8,0F9B0ED00230022B
279664,600,1,01
279712,123,2,ABCD
279743,501,8,0F910ED0022B022C
279855,501,8,0F900ED0022A022C
279918,123,2,ABCD
279982,501,8,0F980ED00231022B
280095,501,8,0F9F0ED0022F022F
280111,123,2,ABCD
280174,600,1,01
280223,501,8,0F980ED002290225
280319,123,2,ABCD
280334,501,8,0F980ED102280226
280462,501,8,0F980ED0022F0228
280510,123,2,ABCD
280575,501,8,0F980ED0022B0226
280670,600,1,01
280702,501,8,0F930ED0022E022B
280718,123,2,ABCD
280814,501,8,0F950ED0022B0230
280910,123,2,ABCD
280941,501,8,0F950ED0022E022B
281053,501,8,0FA20ED0022D0228
281118,123,2,ABCD
281165,600,1,01
281182,501,8,0FA00ED002230223
281293,501,8,0F920ED0022E022C
281309,123,2,ABCD
281421,501,8,0F9B0ED00232022E
281517,123,2,ABCD
281532,501,8,0F980ED002280228
281661,501,8,0F950ED0022F0228
281708,123,2,ABCD
281773,501,8,0F930ED0022F0229
281900,501,8,0F990ED0022C022E
281916,123,2,ABCD
282012,501,8,0F980ED00228022B
282108,123,2,ABCD
282139,501,8,0FA00ED0022B022A
282172,600,1,01
282251,501,8,0F990ED402290230
282316,123,2,ABCD
282379,501,8,0F970ED00227022C
282491,501,8,0F950ECE02320222
282507,123,2,ABCD
282620,501,8,0F980ED0020401DB
282667,600,1,01
282715,123,2,ABCD
282731,501,8,0F9B0ED002300230
282859,501,8,0F950ED0022F022A
282906,123,2,ABCD
282971,501,8,0F950ED5022A022E
283098,501,8,0F8F0ED00230022A
283115,123,2,ABCD
283163,600,1,01
283210,501,8,0F980ED0022E022F
283306,123,2,ABCD
283339,501,8,0F940ED0020E020F
283450,501,8,0F980ED0022A0224
283514,123,2,ABCD
283578,501,8,0F930ED0022B022C
283674,600,1,01
283690,501,8,0F950ED0022A022F
283705,123,2,ABCD
283817,501,8,0F930ED0022B022B
283913,123,2,ABCD
283930,501,8,0F9D0ED0022C022D
284057,501,8,0F980ED0022C022B
284105,123,2,ABCD
284169,600,1,01
284297,501,8,0F980ED0022D0228
284314,123,2,ABCD
284411,501,8,0F980ED0022A022A
284505,123,2,ABCD
284537,501,8,0F980ED0022B0232
284649,501,8,0F980ED0022A022B
284665,600,1,01
284713,123,2,ABCD
284776,501,8,0F980ED0022C022B
284888,501,8,0F950ED00231022D
284905,123,2,ABCD
285017,501,8,0F940ED002310226
285113,123,2,ABCD
285128,501,8,0F990ED4022F022B
285160,600,1,01
285256,501,8,0F950ED002300232
285304,123,2,ABCD
285368,501,8,0F950ED0022B022E
285496,501,8,0F980ED4022B0223
285512,123,2,ABCD
285608,501,8,0F9A0ED0022B022A
285672,600,1,01
285703,123,2,ABCD
285736,501,8,0F960ED00230022A
285847,501,8,0F990ED0022E0228
285911,123,2,ABCD
285976,501,8,0F9A0ED0022C022C
286088,501,8,0F980ED0022C0224
286103,123,2,ABCD
286167,600,1,01
286215,501,8,0F980ED0020101EA
286311,123,2,ABCD
286327,501,8,0F9C0ED002310228
286454,501,8,0F9C0ED00232022C
286502,123,2,ABCD
286566,501,8,0F980ED002300228
286662,600,1,01
286695,501,8,0F940ED0022D022E
286711,123,2,ABCD
286807,501,8,0F960ED4022D022E
286903,123,2,ABCD
286934,501,8,0F980ED0022D022D
287046,501,8,0F990ED0022F022D
287111,123,2,ABCD
287158,600,1,01
287174,501,8,0F9A0ED40231022A
287286,501,8,0F980ED0022C0229
287302,123,2,ABCD
287414,501,8,0F940ED0022D0226
287510,123,2,ABCD
287525,501,8,0F930ED0022F0226
287654,501,8,0FA00ED4022D0230
287670,600,1,01
287702,123,2,ABCD
287766,501,8,0F9B0ED00229022E
287893,501,8,0F9F0ED0022A0230
287909,123,2,ABCD
288005,501,8,0F950ED0022C0228
288101,123,2,ABCD
288132,501,8,0F930ED0022A022A
288165,600,1,01
288245,501,8,0F980ED0021A0212
288309,123,2,ABCD
288372,501,8,0F950ED0022D022A
288484,501,8,0F9A0ED002300232
288500,123,2,ABCD
288612,501,8,0F990ED0022D022E
288660,600,1,01
288708,123,2,ABCD
288725,501,8,0F990ED002280228
288837,501,8,0F950ED002310227
288900,123,2,ABCD
288964,501,8,0F950ED0022A0232
289076,501,8,0F940ED0022E022B
289107,123,2,ABCD
289156,600,1,01
289203,501,8,0F980ED202310229
289299,123,2,ABCD
289332,,,
289443,501,8,0F960ED002300230
289507,123,2,ABCD
289571,501,8,0F920ED002280226
289667,600,1,01
289683,501,8,0F950ED0022F022B
289698,123,2,ABCD
289811,501,8,0F980ED00230022E
289906,123,2,ABCD
289923,501,8,0F9A0ECC022E0226
290035,501,8,0F980ED0022C022F
290098,123,2,ABCD
290162,501,8,0F940ED0022C022A
290274,501,8,0F980ED0022B0229
290306,123,2,ABCD
290403,501,8,0FA00ED00229022B
290500,123,2,ABCD
290514,501,8,0F940ED0022E022C
290642,501,8,0F980ED002280226
290659,600,1,01
290706,123,2,ABCD
290754,501,8,0F980ED0022D0230
290882,501,8,0F9A0ED002310232
290898,123,2,ABCD
290994,501,8,0F9C0ED0022A022A
291106,123,2,ABCD
291121,501,8,0F9B0ED002290228
291169,600,1,01
291233,501,8,0F950ED00230022D
291297,123,2,ABCD
291362,501,8,0F990ED0022C0230
291474,501,8,0F9A0ED00228022A
291506,123,2,ABCD
291601,501,8,0F960ED0022F022A
291665,600,1,01
291697,123,2,ABCD
291713,501,8,0F9E0ED0022E022A
291843,501,8,0F980ED00231022C
291905,123,2,ABCD
291952,501,8,0F980ED0022A0223
292081,501,8,0F940ED00227022A
292097,123,2,ABCD
292161,600,1,01
292193,501,8,0F940ED00224022B
292304,123,2,ABCD
292322,501,8,0F950ED0022C0228
292432,501,8,0F950ED002310224
292497,123,2,ABCD
292560,501,8,0F980ED00232022D
292657,600,1,01
292672,501,8,0F940ECD022D0229
292704,123,2,ABCD
292800,501,8,0FA00ED0022C022C
292897,123,2,ABCD
292912,501,8,0F980ED0022B0232
293040,501,8,0FA00ED002280228
293104,123,2,ABCD
293152,501,8,0F940ED0022E0226
293168,600,1,01
293279,501,8,0F940ED0022D022C
293295,123,2,ABCD
293392,501,8,0F960ED00232022E
293503,123,2,ABCD
293520,501,8,0F950ED0022F0228
293631,501,8,0F960ED0022B0226
293664,600,1,01
293695,123,2,ABCD
293759,501,8,0F9B0ED0022C0228
293871,501,8,0F990ED0022E0225
293903,123,2,ABCD
293998,501,8,0F9F0ED0022D022B
294094,123,2,ABCD
294110,501,8,0F980ED002280229
294158,600,1,01
294238,501,8,0F960ED002280228
294302,123,2,ABCD
294350,501,8,0F990ED4022A022A
294477,501,8,0F960ED0022C022B
294493,123,2,ABCD
294589,501,8,0F950ED0020D020A
294653,600,1,01
294701,123,2,ABCD
294718,501,8,0F950ED402240224
294829,501,8,0F970ED0022C022C
294893,123,2,ABCD
294957,501,8,0F980ED0022C022B
295069,501,8,0F910ED002310230
295101,123,2,ABCD
295165,600,1,01
295196,501,8,0F990ED00229022B
295292,123,2,ABCD
295309,501,8,0F9B0ED00227022A
295436,501,8,0F980ED00229022C
295500,123,2,ABCD
295548,501,8,0F940ED00229022B
295660,600,1,01
295676,501,8,0F980ED0022A022A
295692,123,2,ABCD
295787,501,8,0F980ED0022D0228
295884,123,2,ABCD
295916,501,8,0F950ECD022A0226
296028,501,8,0F980ED0022E0230
296091,123,2,ABCD
296155,501,8,0F980ED00230022A
296267,501,8,0F960ED0022C0225
296284,123,2,ABCD
296395,501,8,0FA00ED0022E022A
296490,123,2,ABCD
296508,501,8,0F930ED40230022E
296635,501,8,0F950ED00231022A
296650,600,1,01
296683,123,2,ABCD
296746,501,8,0F980ED0022F0226
296875,501,8,0F990ED002240228
296891,123,2,ABCD
296987,501,8,0F9B0ED002320229
297084,123,2,ABCD
297114,501,8,0F940ED0022E022A
297162,600,1,01
297226,501,8,0F950ED00232022E
297290,123,2,ABCD
297353,501,8,0F970ED0022E022A
297466,501,8,0F980ED40232022A
297482,123,2,ABCD
297595,501,8,0F9C0ED0022E0226
297657,600,1,01
297690,123,2,ABCD
297705,501,8,0F950ED00233022E
297833,501,8,0F950ED0022D022A
297881,123,2,ABCD
297944,501,8,0F990ED002290226
298073,501,8,0F980ED002260228
298090,123,2,ABCD
298152,600,1,01
298185,501,8,0F940ED0022D022C
298281,123,2,ABCD
298312,501,8,0F940ED00229022B
298424,501,8,0F950ED0022B022B
298489,123,2,ABCD
298551,501,8,0F930ED0022F022A
298664,600,1,01
298680,123,2,ABCD
298791,501,8,0F950ED002300226
298888,123,2,ABCD
298903,501,8,0F9B0ED00234022A
299032,501,8,0F9B0ED0022E022E
299079,123,2,ABCD
299144,501,8,0F940ED00234022B
299159,600,1,01
299271,501,8,0F990ED0022C022E
299287,123,2,ABCD
299383,501,8,0F960ED0022A022E
299479,123,2,ABCD
299510,501,8,0F9C0ED4022C022A
299622,501,8,0F980ED00229022A
299654,600,1,01
299687,123,2,ABCD
299750,501,8,0F940ED00231022C
299862,501,8,0F980ED0022D0226
299878,123,2,ABCD
299990,501,8,0F9C0ED0022F022E
300086,123,2,ABCD
300101,501,8,0F960ED00228022A
300150,600,1,01
300230,501,8,0FA00ED002340228
300277,123,2,ABCD
300342,501,8,0FA00ED002310226
300471,501,8,0F980ED0022D022A
300485,123,2,ABCD
300581,501,8,0F940ED0022F022D
300660,600,1,01
300677,123,2,ABCD
300710,501,8,0F930ED0022C022B
300821,501,8,0F940ED0022D022B
300885,123,2,ABCD
300950,501,8,0F9A0ED001FB01D8
301061,501,8,0F940ECC02310232
301076,123,2,ABCD
301157,600,1,01
301189,501,8,0F940ED00232022E
301284,123,2,ABCD
301300,501,8,0F990ED4022A022E
301428,501,8,0F980ED0022E0229
301476,123,2,ABCD
301540,501,8,0F930ED0022A022E
301652,600,1,01
301667,501,8,0F940ED00226022A
301683,123,2,ABCD
301779,501,8,0F8F0ED0022F022C
301875,123,2,ABCD
301908,501,8,0F980ED00227022A
302020,501,8,0F940ED00229022A
302083,123,2,ABCD
302147,501,8,0F950ED0022B0228
302163,600,1,01
302259,501,8,0F950ED00229022A
302324,123,2,ABCD
302371,501,8,0F9A0ED002280229
302483,123,2,ABCD
302499,501,8,0F960ED00228022B
302627,22C,,
302659,600,1,01
302675,123,2,ABCD
302739,501,8,0F980ED001F401E2
302867,018,0,FA
302884,123,2,ABCD
302979,501,8,0F950ED0022F022B
303074,123,2,ABCD
303091,501,8,0F980ED0022C022D
303154,600,1,01
303218,501,8,0FA00ED0022D022E
303282,123,2,ABCD
303330,501,8,0F9A0ED0022D022A
303457,501,8,0F9A0ED4022D022E
303474,123,2,ABCD
303569,501,8,0F940ED402290226
303649,600,1,01
303682,123,2,ABCD
303697,501,8,0F960ED0022C022A
303812,501,8,0FA00ED002330230
303874,123,2,ABCD
303937,501,8,0F9B0ED00228022A
304049,501,8,0F980ED4022A022A
304081,123,2,ABCD
304160,600,1,01
304177,501,8,0FA00ECC0227022A
304273,123,2,ABCD
304289,501,8,0F950ED0022E022B
304416,501,8,0F980ED0022D0230
304480,123,2,ABCD
304528,501,8,0F9A0ED0022A022E
304656,600,1,01
304672,123,2,ABCD
304768,501,8,0F930ED00232022D
304880,123,2,ABCD
304896,501,8,0F930ED002250224
305009,501,8,0F990ED00230022B
305071,123,2,ABCD
305136,501,8,0FA00ED0022A022E
305152,600,1,01
305248,501,8,0F930ED002290226
305279,123,2,ABCD
305375,501,8,0F980ED0022D022C
305471,123,2,ABCD
305488,501,8,0F990ED0022C022A
305616,501,8,0F980ED002240215
305647,600,1,01
305679,123,2,ABCD
305726,501,8,0F9D0ED002300228
305855,501,8,0F940ED00226022B
305871,123,2,ABCD
305967,501,8,0F9B0ED00220021B
306079,123,2,ABCD
306094,501,8,0F990ED0020F0202
306158,600,1,01
306206,501,8,0F940ED0022E022A
306269,123,2,ABCD
306334,501,8,0F980ED002280229
306446,501,8,0F940ED0022F022E
306477,123,2,ABCD
306574,501,8,0FA10ED0022B0228
306654,600,1,01
306669,123,2,ABCD
306685,501,8,0F980ED0022B0228
306814,501,8,0F9A0ED0022C0233
306877,123,2,ABCD
306925,501,8,0F940ED0022A022D
307053,501,8,0F930ED4022F022E
307070,123,2,ABCD
307149,600,1,01
307166,501,8,0F980ED00235022D
307277,123,2,ABCD
307292,501,8,0F940ED002140202
307405,501,8,0F940ED00232022C
307469,123,2,ABCD
307532,501,8,0F960ED0022C022D
307645,501,8,0F930ED0022F022C
307660,600,1,01
307675,123,2,ABCD
307772,501,8,0FA00ED0022C0226
307868,123,2,ABCD
307883,501,8,0F980ED0022E022A
308012,501,8,0F980ED002180218
308076,123,2,ABCD
308124,501,8,0F950ED0022D0228
308155,600,1,01
308251,501,8,0F990ED00225022A
308269,123,2,ABCD
308363,501,8,0F990ED0022C0229
308475,123,2,ABCD
308492,501,8,0F940ED0022E0228
308604,501,8,0F940ED00231022C
308652,600,1,01
308667,123,2,ABCD
308731,501,8,0F980ED0022B022A
308844,501,8,0F940ED0022B022B
308860,123,2,ABCD
308971,501,8,0F960ED0022E022A
309066,123,2,ABCD
309083,501,8,0F980ED0022A0228
309147,600,1,01
309211,501,8,0F920ED0022A022A
309259,123,2,ABCD
309323,501,8,0F990ED0022F0230
309450,501,8,0F930ED0022D022D
309467,123,2,ABCD
309563,501,8,0F960ED002310231
309658,600,1,01
309690,501,8,0F980ED0022D022D
309802,501,8,0F940ED4022F0232
309866,123,2,ABCD
309932,501,8,0F940ED402310228
310041,501,8,0F940ED00227022C
310058,123,2,ABCD
310153,600,1,01
310170,501,8,0F9B0ED002240226
310266,123,2,ABCD
310282,501,8,0F980ED0022A0226
310409,501,8,0F940ED0022E0228
310457,123,2,ABCD
310521,501,8,0F920ED0022B022B
310650,501,8,0F980ED0022D022E
310665,123,2,ABCD
310761,501,8,0FA30ED0022D022C
310863,123,2,ABCD
310892,501,8,0F9D0ED0022E022E
311002,501,8,0F940ED00229022F
311064,123,2,ABCD
311129,501,8,0FA00ED0021701FE
311145,600,1,01
311241,501,8,0F940ED4022C022D
311257,123,2,ABCD
311368,501,8,0F9A0ED002310232
311465,123,2,ABCD
311480,501,8,0F940ED0022F0228
311609,501,8,0FA00ED0022D022E
311657,600,1,01
311721,501,8,0F980ED00229022C
311848,501,8,0F940ED0022A022B
311864,123,2,ABCD
311960,501,8,0F930ED0022C0231
312056,123,2,ABCD
312088,501,8,0F980ED00228022D
312152,600,1,01
312200,501,8,0F930ED002280225
312264,123,2,ABCD
312328,501,8,0F970ED0022C022A
312440,501,8,0F960ED00233022B
312455,123,2,ABCD
312567,501,8,0F930ED0022C022D
312649,600,1,01
312663,123,2,ABCD
312680,501,8,0F950ED4022D022B
312792,501,8,0F980ED0022C022E
312856,123,2,ABCD
312919,501,8,0F940ECC022B0226
313031,501,8,0F9C0ED4022C022E
313062,123,2,ABCD
313144,600,1,01
313159,501,8,0F9F0ED002310227
313256,123,2,ABCD
313270,501,8,0F980ED0022E0232
313399,501,8,0F9B0ECC0228022B
313463,123,2,ABCD
313511,501,8,0F970ED0022D022C
313638,501,8,0F950ED0022E022C
313655,600,1,01
313750,501,8,0F930ED0022E0231
313863,123,2,ABCD
313878,501,8,0F980ED0022C0235
313990,501,8,0FA00ED00229022C
314054,123,2,ABCD
314117,501,8,0F960ED0022B022A
314150,600,1,01
314229,501,8,0F980ED0022E022A
314262,123,2,ABCD
314358,501,8,0F980ED0021101F2
314453,123,2,ABCD
314469,501,8,0F9A0ED0022C022B
314597,501,8,0F980ED0022F022E
314645,600,1,01
314661,123,2,ABCD
314711,501,8,0F940ED0022A022F
314836,501,8,0F960ED0022C022A
314853,123,2,ABCD
314948,501,8,0FA00ED002290232
